,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,journalist_follower_count
169586280,WaPoSean,"Sullivan, Sean",Washington Post,Congressional Reporter,M,22860,1932,14472,Thu Jul 22 18:03:05 +0000 2010,True,False,295.0,33.0,15.0,178.0,521.0,424
118747545,eilperin,"Eilperin, Juliet",Washington Post,White House Bureau Chief,F,20483,521,13881,Mon Mar 01 16:47:13 +0000 2010,True,False,194.0,21.0,38.0,262.0,515.0,423
123738314,greggiroux,"Giroux, Gregory",Bloomberg News,"Reporter, Bloomberg Government's Congress Tracker",M,13070,3677,17400,Wed Mar 17 02:45:29 +0000 2010,True,False,122.0,17.0,180.0,93.0,412.0,422
50011708,margbrennan,"Brennan, Margaret",CBS News,White House & Foreign Affairs Correspondent,F,52179,3130,46758,Tue Jun 23 15:48:05 +0000 2009,True,False,171.0,139.0,7.0,1866.0,2183.0,416
35027698,ErinMcPike,"McPike, Erin",Independent Journal Review,White House Correspondent,F,27744,2193,10836,Fri Apr 24 20:21:13 +0000 2009,True,False,52.0,17.0,13.0,14.0,96.0,414
17436250,nytmike,"Schmidt, Michael",New York Times,Reporter,M,64895,1427,2602,Mon Nov 17 06:25:03 +0000 2008,True,False,15.0,10.0,1.0,16.0,42.0,413
103087786,deirdrewalshcnn,"Walsh, Deirdre",CNN,Senior Congressional Reporter & Producer,F,15069,1793,11995,Fri Jan 08 21:17:01 +0000 2010,True,False,243.0,52.0,3.0,104.0,402.0,413
18776942,bobschieffer,"Schieffer, Bob",CBS News,Political Contributor,M,113567,82,1327,Thu Jan 08 20:08:09 +0000 2009,True,False,0.0,0.0,0.0,9.0,9.0,412
731167584,RonBrownstein,"Brownstein, Ronald J.",National Journal,Editorial Director,M,36149,1763,12887,Wed Aug 01 18:06:34 +0000 2012,False,False,219.0,297.0,1.0,619.0,1136.0,407
300497193,tackettdc,"Tackett, R. Michael",New York Times,Washington Reporter,M,16857,1306,38620,Tue May 17 21:25:45 +0000 2011,True,False,896.0,140.0,0.0,5.0,1041.0,405
139738464,mj_lee,"Lee, MJ",CNN,National Political Reporter,F,31940,1061,10338,Mon May 03 14:41:10 +0000 2010,True,False,293.0,179.0,72.0,182.0,726.0,401
20957491,AlexPappas,"Pappas, Alex",Washington Examiner,Breaking News Editor,M,20226,5971,2804,Mon Feb 16 02:49:04 +0000 2009,True,False,226.0,26.0,12.0,148.0,412.0,398
163995093,AlexNBCNews,"Moe, Alexandra",NBC News,Capitol Hill Producer,F,21689,1467,20174,Wed Jul 07 19:50:44 +0000 2010,True,False,287.0,162.0,8.0,256.0,713.0,396
24926288,SteveScully,"Scully, Steven",C–SPAN,"Political Editor & Host, Washington Journal",M,11327,4198,5348,Tue Mar 17 18:24:41 +0000 2009,True,False,15.0,1.0,0.0,51.0,67.0,396
16698389,frates,"Frates, Chris",Sirius XM,"Co-Host, ""Politics Inside Out""",M,9750,2397,11911,Sat Oct 11 18:05:18 +0000 2008,True,False,28.0,25.0,9.0,67.0,129.0,395
48075643,CoralMDavenport,"Davenport, Coral",New York Times,Energy & Environment Policy Reporter,F,36155,2785,4929,Wed Jun 17 19:10:40 +0000 2009,True,False,10.0,0.0,1.0,101.0,112.0,394
18097821,PrestonCNN,"Preston, Mark",CNN,Executive Editor,M,46077,1533,8769,Sat Dec 13 12:52:32 +0000 2008,True,False,23.0,105.0,4.0,83.0,215.0,392
21800063,POLITICO_Steve,"Shepard, Steven",Politico,Chief Polling Analyst,M,14480,4993,44734,Tue Feb 24 21:28:09 +0000 2009,True,False,238.0,444.0,197.0,925.0,1804.0,391
12134692,MikeMadden,"Madden, Mike R.",Washington Post,"Editor, Post Outlook & Post Everything",M,18304,2485,83055,Fri Jan 11 22:43:03 +0000 2008,True,False,343.0,237.0,458.0,1399.0,2437.0,390
154985728,katieglueck,"Glueck, Katie",McClatchy Newspapers,Senior Political Correspondent,F,14135,4156,16534,Sat Jun 12 19:55:06 +0000 2010,True,False,116.0,115.0,64.0,254.0,549.0,390
87498687,sppeoples,"Peoples, Steve",Associated Press,National Politics Reporter,M,14530,3097,7481,Wed Nov 04 18:25:48 +0000 2009,True,False,159.0,60.0,1.0,132.0,352.0,389
33653195,ericawerner,"Werner, Erica",Associated Press,Congressional Correspondent,F,14049,644,4274,Mon Apr 20 20:36:14 +0000 2009,True,False,319.0,53.0,45.0,45.0,462.0,388
34371118,EliLake,"Lake, Eli",Bloomberg News,"Columnist, Bloomberg View",M,65617,4099,34536,Wed Apr 22 19:32:29 +0000 2009,True,False,238.0,156.0,441.0,258.0,1093.0,385
112047805,brithume,"Hume, Brit",Fox News,Senior Political Analyst,M,748449,624,12952,Sun Feb 07 02:55:13 +0000 2010,True,False,150.0,124.0,59.0,83.0,416.0,384
29607664,adamliptak,"Liptak, Adam",New York Times,Supreme Court Reporter,M,47151,367,3678,Wed Apr 08 01:47:31 +0000 2009,True,False,57.0,7.0,8.0,28.0,100.0,383
18501487,leighmunsil,"Munsil, Leigh",CNN,"Breaking News Editor, CNN Politics",F,11059,7251,46962,Wed Dec 31 07:00:52 +0000 2008,True,False,153.0,127.0,211.0,529.0,1020.0,383
21027715,CarrieNBCNews,"Dann, Caroline",NBC News,Political Editor,F,31819,1106,11963,Mon Feb 16 21:04:53 +0000 2009,True,False,99.0,20.0,3.0,29.0,151.0,382
325001316,KenDilanianNBC,"Dilanian, Ken",Associated Press,Intelligence & National Security Reporter,M,41311,1732,13039,Mon Jun 27 15:38:01 +0000 2011,True,False,293.0,119.0,35.0,375.0,822.0,381
407396556,JDiamond1,"Diamond, Jeremy",CNN,White House Reporter,M,41946,1685,11185,Tue Nov 08 01:14:06 +0000 2011,True,False,197.0,70.0,29.0,229.0,525.0,380
242907470,gregpmiller,"Miller, Gregory",Washington Post,National Security Correspondent,M,47095,874,6367,Tue Jan 25 21:40:14 +0000 2011,True,False,45.0,37.0,1.0,311.0,394.0,379
48029066,JamesRosenTV,"Rosen, James",Fox News,chief washington correspondent,M,179188,52196,24296,Wed Jun 17 16:58:41 +0000 2009,True,False,157.0,0.0,159.0,78.0,394.0,376
22313347,jdelreal,"DelReal-Perez, Jose",Washington Post,National Correspondent,M,21303,3060,19238,Sun Mar 01 00:22:58 +0000 2009,True,False,83.0,9.0,34.0,37.0,163.0,376
32521584,steveholland1,"Holland, Steve",Thomson Reuters,White House & Politics Reporter,M,13976,685,8578,Fri Apr 17 18:55:39 +0000 2009,True,False,105.0,13.0,3.0,28.0,149.0,376
346197350,justinsink,"Sink, Justin",Bloomberg News,White House Correspondent,M,13368,1213,14074,Sun Jul 31 21:58:33 +0000 2011,True,False,228.0,87.0,77.0,117.0,509.0,375
17759597,katiezez,"Zezima, Katherine",Washington Post,Crime Reporter,F,10844,3430,20526,Sun Nov 30 18:37:10 +0000 2008,True,False,0.0,0.0,2.0,5.0,7.0,373
120233868,MarkLandler,"Landler, Mark",New York Times,White House Correspondent,M,21006,585,1974,Fri Mar 05 21:47:32 +0000 2010,True,False,39.0,1.0,0.0,1.0,41.0,372
423804754,RachelSmolkin,"Smolkin, Rachel",CNN,"Executive Editor, CNN Politics",F,6845,1384,3286,Mon Nov 28 23:33:23 +0000 2011,True,False,17.0,10.0,10.0,48.0,85.0,372
242418441,singernews,"Singer, Paul",USA Today,Politics Editor & Washington Correspondent,M,13799,1374,17580,Mon Jan 24 18:56:39 +0000 2011,True,False,210.0,159.0,82.0,116.0,567.0,370
16170253,ryangrim,"Grim, Ryan",Huffington Post,Washington Bureau Chief,M,32051,3309,15050,Sun Sep 07 15:34:51 +0000 2008,True,False,103.0,44.0,134.0,189.0,470.0,369
28902856,toddzwillich,"Zwillich, Todd",WNYC,Correspondent and Host at WNYC,M,16661,1904,35080,Sun Apr 05 00:24:38 +0000 2009,True,False,272.0,127.0,75.0,134.0,608.0,366
61285110,DonGonyea,"Gonyea, Don",National Public Radio,Journalist / National Political Correspondent,M,46129,2240,11884,Wed Jul 29 20:17:15 +0000 2009,True,False,14.0,28.0,1.0,19.0,62.0,365
15570213,kevcirilli,"Cirilli, Kevin N.",Bloomberg TV,Chief Washington Correspondent,M,21992,2644,26227,Wed Jul 23 19:14:48 +0000 2008,True,False,382.0,114.0,13.0,672.0,1181.0,364
243337600,Emma_Dumain,"Dumain, Emma",Charleston Post and Courier,D.C. Correspondent,F,9415,1353,13334,Wed Jan 26 20:48:06 +0000 2011,False,False,383.0,224.0,66.0,411.0,1084.0,364
188857501,alexis_levinson,"Levinson, Alexis R.",BuzzFeed,Reporter,F,25375,1859,21249,Thu Sep 09 19:19:59 +0000 2010,True,False,242.0,56.0,82.0,272.0,652.0,359
14560097,vplus,"Sterling, Vaughn",CNN,Supervising Producer,M,18748,4559,45721,Sun Apr 27 18:00:55 +0000 2008,True,False,227.0,150.0,569.0,967.0,1913.0,357
12926172,emilyrs,"Schultheis, Emily",CBS News,Politics Reporter,F,10692,1195,13812,Fri Feb 01 01:06:39 +0000 2008,True,False,7.0,10.0,0.0,3.0,20.0,356
19038768,DefenseBaron,"Baron, Kevin",Defense One,Executive Editor,M,32799,4581,56272,Thu Jan 15 20:59:03 +0000 2009,True,False,479.0,622.0,249.0,464.0,1814.0,355
87584353,jasondhorowitz,"Horowitz, Jason",New York Times,Rome Bureau Chief,M,14958,588,10866,Thu Nov 05 01:19:42 +0000 2009,True,False,75.0,124.0,31.0,116.0,346.0,350
17466186,tomlobianco,"Lobianco, Thomas",CNN,Politics Reporter,M,14761,7958,18000,Tue Nov 18 15:50:13 +0000 2008,True,False,370.0,26.0,147.0,320.0,863.0,350
47632905,Jordanfabian,"Fabian, Jordan H.",The Hill,White House Correspondent,M,15313,1816,41341,Tue Jun 16 14:13:13 +0000 2009,True,False,315.0,128.0,50.0,266.0,759.0,348
250492272,igorbobic,"Bobic, Igor",Huffington Post,Associate Politics Editor,M,23855,999,74019,Fri Feb 11 05:44:35 +0000 2011,True,False,593.0,344.0,288.0,582.0,1807.0,345
49793110,tomsherwood,"Sherwood, Tom",WRC–TV / NBC–4,Reporter,M,18692,1078,20307,Mon Jun 22 22:38:38 +0000 2009,True,False,241.0,213.0,1.0,169.0,624.0,345
47991586,GarrettHaake,"Haake, Garrett",MSNBC,Correspondent,M,22880,1793,22051,Wed Jun 17 15:14:33 +0000 2009,True,False,263.0,273.0,233.0,145.0,914.0,344
142490217,cam_joseph,"Joseph, Cameron E.",New York Daily News,Washington Bureau Chief,M,11360,4372,14618,Tue May 11 01:10:17 +0000 2010,True,False,236.0,72.0,31.0,290.0,629.0,342
1493053800,CateMartel,"Martel, Catherine A.",The Hill,National Political Reporter,F,10733,6225,3700,Sat Jun 08 14:36:27 +0000 2013,True,False,17.0,5.0,5.0,42.0,69.0,342
16441088,jestei,"Steinhauer, Jennifer",New York Times,Congress Reporter,F,13452,1000,11993,Wed Sep 24 21:03:18 +0000 2008,False,False,91.0,55.0,21.0,237.0,404.0,341
150686538,jeremyherb,"Herb, Jeremy",CNN,National Security Reporter,M,8685,2230,12120,Tue Jun 01 15:19:58 +0000 2010,True,False,348.0,133.0,120.0,171.0,772.0,340
119048111,barbarastarrcnn,"Starr, Barbara",CNN,Pentagon Correspondent,F,35410,947,9434,Tue Mar 02 14:22:12 +0000 2010,True,False,135.0,25.0,2.0,525.0,687.0,339
26607712,MattLaslo,"Laslo, Matt",Laslo Congressional Bureau,Reporter & Bureau Chief,M,12557,3046,24078,Wed Mar 25 22:16:14 +0000 2009,True,False,329.0,477.0,232.0,447.0,1485.0,338
492293655,agreilingkeane,"Greiling Keane, Angela",Politico,"Deputy Tech Editor, Politico Pro",F,5743,3230,6299,Tue Feb 14 15:17:10 +0000 2012,True,False,35.0,45.0,2.0,44.0,126.0,336
55369810,KateBennett_DC,"Bennett, Kate G.",CNN,White House Reporter,F,20609,992,19672,Thu Jul 09 21:34:30 +0000 2009,True,False,468.0,274.0,98.0,38.0,878.0,334
163589845,PoliticoKevin,"Robillard, Kevin P.",Politico,"Campaign Reporter, Senate & Governors",M,12161,1826,35213,Tue Jul 06 20:17:45 +0000 2010,True,False,287.0,151.0,171.0,513.0,1122.0,334
82151660,kelsey_snell,"Snell, Kelse",Washington Post,Congress Reporter,F,8108,1181,10804,Tue Oct 13 18:00:27 +0000 2009,True,False,197.0,97.0,185.0,175.0,654.0,334
45604374,HouseInSession,"House, Billy",Bloomberg News,Congressional Correspondent,M,7026,671,4921,Mon Jun 08 16:30:40 +0000 2009,False,False,229.0,92.0,7.0,20.0,348.0,333
37721714,bykowicz,"Bykowicz, Julie",Associated Press,White House Reporter,F,12326,1006,14004,Mon May 04 18:33:35 +0000 2009,True,False,83.0,165.0,55.0,362.0,665.0,332
48581849,anitakumar01,"Kumar, Anita",McClatchy Newspapers,White House Correspondent,F,11040,1900,17353,Fri Jun 19 02:33:21 +0000 2009,True,False,494.0,33.0,0.0,71.0,598.0,332
153181367,CHueyBurns,"Huey-Burns, Caitlin",RealClearPolitics,National Political Reporter,F,15987,1742,11891,Mon Jun 07 22:17:11 +0000 2010,True,False,284.0,127.0,26.0,99.0,536.0,330
19195094,RebeccaShabad,"Shabad, Rebecca Danielle",CBS News,Politics Reporter,F,8149,2273,76634,Mon Jan 19 18:38:52 +0000 2009,True,False,416.0,432.0,161.0,1520.0,2529.0,330
76715323,NinaTotenberg,"Totenberg, Nina",National Public Radio,Correspondent,F,79234,66,853,Wed Sep 23 18:24:04 +0000 2009,True,False,53.0,5.0,6.0,4.0,68.0,329
92544900,evanperez,"Perez, Evan",CNN,Justice Correspondent,M,18283,1970,21012,Wed Nov 25 15:26:44 +0000 2009,True,False,51.0,75.0,12.0,362.0,500.0,329
13262862,HowardMortman,"Mortman, Howard",C–SPAN,Communications Director,M,6211,4672,38406,Fri Feb 08 20:49:25 +0000 2008,False,False,819.0,43.0,135.0,292.0,1289.0,329
18996618,eliselabottcnn,"Labott, Elise",CNN,Global Affairs Correspondent,F,28582,3303,6708,Wed Jan 14 21:25:44 +0000 2009,True,False,29.0,9.0,27.0,47.0,112.0,325
705706292,rebeccaballhaus,"Ballhaus, Rebecca",Wall Street Journal / Dow Jones,"Reporter, White House & Money in Politics",F,24638,1758,12004,Thu Jul 19 20:12:07 +0000 2012,True,False,397.0,77.0,6.0,218.0,698.0,325
747876121,JAscholtes,"Scholtes, Jennifer A.",Politico,Transportation Security Reporter,F,5528,4374,1414,Thu Aug 09 20:22:58 +0000 2012,False,False,3.0,0.0,0.0,3.0,6.0,324
59031230,Eugene_Robinson,"Robinson, Eugene",Washington Post,Columnist,M,274899,1040,1528,Wed Jul 22 04:11:45 +0000 2009,True,False,69.0,2.0,2.0,5.0,78.0,323
227790723,RichardRubinDC,"Rubin, Richard",Bloomberg News,Tax Policy Reporter,M,13015,493,17796,Fri Dec 17 20:38:28 +0000 2010,True,False,318.0,90.0,807.0,97.0,1312.0,322
317980134,CraigCaplan,"Caplan, Craig",C–SPAN,Capitol Hill Producer,M,6143,1961,31444,Wed Jun 15 19:37:31 +0000 2011,True,False,664.0,352.0,419.0,48.0,1483.0,322
48144950,JudyWoodruff,"Woodruff, Judy",PBS NewsHour,Journalist / Anchor,F,64294,875,4347,Wed Jun 17 22:35:48 +0000 2009,True,False,144.0,20.0,19.0,9.0,192.0,320
16172991,SCClemons,"Clemons, Steven",The Atlantic,Washington Editor at Large,M,36948,2510,17326,Sun Sep 07 19:56:17 +0000 2008,True,False,114.0,153.0,157.0,1093.0,1517.0,319
16018516,jenhab,"Haberkorn, Jennifer A.",Politico,Senior Health Reporter,F,20028,1484,10380,Wed Aug 27 22:14:32 +0000 2008,True,False,208.0,85.0,63.0,296.0,652.0,318
18825339,CahnEmily,"Cahn, Emily",Mic,Senior Politics Writer,F,16980,2134,100803,Sat Jan 10 03:19:50 +0000 2009,True,False,1440.0,1834.0,473.0,4449.0,8196.0,318
15993122,dsamuelsohn,"Samuelsohn, Darren Sean",Politico,Senior White House Reporter,M,9759,8563,4286,Tue Aug 26 05:54:38 +0000 2008,True,False,158.0,0.0,3.0,15.0,176.0,317
757893380,elianayjohnson,"Johnson, Eliana",Politico,National Political Reporter,F,27170,1468,14040,Tue Aug 14 21:08:52 +0000 2012,True,False,96.0,75.0,37.0,365.0,573.0,316
11384102,mattizcoop,"Cooper, Matthew Stanley",Newsweek,Political Editor,M,15659,2679,17909,Thu Dec 20 20:53:28 +0000 2007,True,False,113.0,15.0,56.0,134.0,318.0,316
37965812,AnnieLinskey,"Linskey, Annie",Boston Globe,Chief National Correspondent,F,13401,1726,13385,Tue May 05 17:00:30 +0000 2009,True,False,222.0,89.0,25.0,224.0,560.0,315
21842781,DHBerman,"Berman, Dan",CNN,Digital Enterprise Editor,M,7081,2372,25716,Wed Feb 25 06:25:31 +0000 2009,True,False,182.0,12.0,30.0,201.0,425.0,315
266830495,BobCusack,"Cusack, Robert",The Hill,Editor in Chief,M,8851,1923,6773,Tue Mar 15 22:10:46 +0000 2011,True,False,24.0,5.0,0.0,21.0,50.0,314
13067732,dnewhauser,"Newhauser, Daniel",National Journal,Staff Correspondent,M,7418,2350,12421,Mon Feb 04 21:54:39 +0000 2008,True,False,43.0,16.0,14.0,12.0,85.0,314
102789488,PostScottWilson,"Wilson, Scott",Washington Post,National editor,M,13401,1120,3887,Thu Jan 07 21:00:46 +0000 2010,True,False,25.0,55.0,2.0,20.0,102.0,313
17869798,juliannagoldman,"Goldman, Julianna",CBS News,Correspondent,F,11231,1308,2921,Thu Dec 04 15:25:45 +0000 2008,False,False,13.0,5.0,1.0,44.0,63.0,312
14049145,JNSmall,"Newton-Small, Jay",Time Magazine,Contributor,F,19548,1303,13508,Wed Feb 27 14:39:24 +0000 2008,True,False,188.0,40.0,0.0,86.0,314.0,311
19576571,JaredRizzi,"Rizzi, Jared",Sirius XM Satellite Radio,"White House Correspondent, SXMPOTUS",M,13545,6175,41620,Tue Jan 27 04:09:53 +0000 2009,True,False,678.0,828.0,1949.0,2112.0,5567.0,311
16261513,KilloughCNN,"Killough, Ashley",CNN,Political Producer,F,20017,1887,11115,Fri Sep 12 19:00:38 +0000 2008,True,False,135.0,31.0,4.0,33.0,203.0,310
269448653,NYTnickc,"Corasaniti, Nick",New York Times,Political Reporter,M,16336,1556,25651,Sun Mar 20 20:12:54 +0000 2011,True,False,151.0,138.0,78.0,539.0,906.0,310
286432534,teddyschleifer,"Schleifer, Teddy",CNN,Political Reporter,M,16585,3096,24310,Sat Apr 23 00:33:06 +0000 2011,True,False,70.0,42.0,50.0,72.0,234.0,309
115718513,damianpaletta,"Paletta, Damian",Wall Street Journal / Dow Jones,White House Economic Policy Reporter,M,12291,1078,6901,Fri Feb 19 17:32:49 +0000 2010,True,False,77.0,47.0,2.0,152.0,278.0,309
52521572,MikeGrunwald,"Grunwald, Michael",Politico,Senior Writer,M,33786,511,18207,Tue Jun 30 21:08:41 +0000 2009,True,False,107.0,76.0,66.0,31.0,280.0,306
23578274,kyledcheney,"Cheney, Kyle",Politico,Congress Reporter,M,20051,717,8049,Tue Mar 10 10:42:36 +0000 2009,True,False,359.0,248.0,128.0,66.0,801.0,306
126401831,elwasson,"Wasson, Erik",Bloomberg News,Congress Reporter,M,4489,2411,12372,Thu Mar 25 19:17:44 +0000 2010,True,False,80.0,48.0,10.0,585.0,723.0,305
57751453,AthenaCNN,"Jones, Athena",CNN,White House Correspondent,F,21698,3633,4830,Fri Jul 17 20:41:46 +0000 2009,True,False,21.0,19.0,11.0,29.0,80.0,304
299877078,johnson_carrie,"Johnson, Carrie",National Public Radio,Correspondent,F,19721,1724,16162,Mon May 16 20:38:23 +0000 2011,True,False,133.0,170.0,45.0,282.0,630.0,304
21797658,laurameckler,"Meckler, Laura",Wall Street Journal / Dow Jones,Immigration & Demographics,F,8698,603,2645,Tue Feb 24 21:06:37 +0000 2009,True,False,22.0,4.0,1.0,17.0,44.0,298
48388417,nathanlgonzales,"Gonzales, Nathan",InsidePolitics,Editor & Publisher,M,8220,420,10420,Thu Jun 18 15:44:34 +0000 2009,False,False,34.0,100.0,21.0,161.0,316.0,298
305189255,RameshPonnuru,"Ponnuru, Ramesh",National Review,Senior Editor,M,48936,614,22138,Wed May 25 20:01:54 +0000 2011,True,False,120.0,67.0,124.0,450.0,761.0,297
46955476,GrahamDavidA,"Graham, David A.",The Atlantic,Staff Writer,M,22112,2060,93391,Sat Jun 13 20:18:33 +0000 2009,True,False,321.0,210.0,908.0,127.0,1566.0,295
15826822,rachelweinerwp,"Weiner, Rachel",Washington Post,Northern Virginia Reporter,F,10657,1125,10703,Tue Aug 12 19:32:11 +0000 2008,True,False,39.0,5.0,9.0,127.0,180.0,294
30970039,DevlinBarrett,"Barrett, Devlin",Wall Street Journal / Dow Jones,National Security Reporter,M,16763,1089,7040,Mon Apr 13 21:51:57 +0000 2009,True,False,82.0,75.0,48.0,133.0,338.0,291
13804112,gregorykorte,"Korte, Gregory",USA Today,White House Correspondent,M,12518,1887,15032,Fri Feb 22 04:01:25 +0000 2008,True,False,181.0,39.0,185.0,46.0,451.0,289
48038024,karentravers,"Travers, Karen",ABC News,White House Correspondent,F,17155,2329,28665,Wed Jun 17 17:24:43 +0000 2009,True,False,210.0,81.0,217.0,151.0,659.0,288
245412130,APAndrewTaylor,"Taylor, Andrew",Associated Press,Congress Reporter,M,4326,994,2844,Mon Jan 31 16:55:46 +0000 2011,False,False,25.0,17.0,78.0,6.0,126.0,288
21702539,nancycordes,"Cordes, Nancy",CBS News,Congressional Correspondent,F,16646,428,1840,Mon Feb 23 22:35:47 +0000 2009,True,False,11.0,0.0,2.0,1.0,14.0,287
68611923,VaughnHillyard,"Hillyard, Vaughn",NBC News,Unclear,M,14212,2913,13570,Tue Aug 25 04:53:55 +0000 2009,True,False,154.0,87.0,36.0,333.0,610.0,287
371889510,TeddyDavisCNN,"Davis, Edward",CNN,"Senior Producer, State of the Union",M,12154,7297,31764,Sun Sep 11 18:19:03 +0000 2011,False,False,367.0,87.0,1.0,981.0,1436.0,287
59130623,zbyronwolf,"Wolf, Zachary",CNN,"Managing Editor, CNN Politics",M,10480,3046,20841,Wed Jul 22 13:53:01 +0000 2009,True,False,125.0,42.0,28.0,53.0,248.0,287
239857777,Indira_L,"Lakashmanan, Indira",Boston Globe,Washington Columnist,F,19203,4163,37406,Tue Jan 18 15:57:48 +0000 2011,True,False,142.0,258.0,173.0,944.0,1517.0,286
12859772,ha_nah_nah,"Hess, Hannah C.",E&E News,Climate Reporter,F,4868,1529,15893,Wed Jan 30 03:32:00 +0000 2008,True,False,94.0,20.0,8.0,116.0,238.0,285
262799941,scotusreporter,"Barnes, Robert",Washington Post,Supreme Court Reporter,M,27914,504,3061,Tue Mar 08 19:53:01 +0000 2011,True,False,85.0,14.0,13.0,13.0,125.0,284
269314519,MichaelLaRosaDC,"Larosa, Michael",NBC News,"Producer, Hardball",M,6261,4462,33229,Sun Mar 20 14:35:56 +0000 2011,False,False,481.0,87.0,3.0,574.0,1145.0,283
165204211,AndrewRestuccia,"Restuccia, Andrew M.",Politico,Senior Policy Reporter,M,16032,1959,8403,Sat Jul 10 22:40:04 +0000 2010,True,False,48.0,9.0,11.0,137.0,205.0,281
31448660,nprAudie,"Cornish-Emery, Audie",National Public Radio,Co-Host NPR's All Things Considered,F,109314,905,5941,Wed Apr 15 16:34:06 +0000 2009,True,False,24.0,25.0,2.0,61.0,112.0,280
52112689,jennifereduffy,"Duffy, Jennifer",Cook Political Report,Senior Editor,F,8686,191,2820,Mon Jun 29 16:52:36 +0000 2009,False,False,7.0,2.0,19.0,9.0,37.0,279
20378448,philipaklein,"Klein, Philip",Washington Examiner,Managing Editor,M,36863,717,48025,Sun Feb 08 17:18:23 +0000 2009,True,False,212.0,276.0,310.0,190.0,988.0,278
234186830,HeidiPrzybyla,"Przybyla, Heidi",USA Today,Sr Politics Reporter,F,21792,1064,9101,Wed Jan 05 01:32:51 +0000 2011,True,False,215.0,139.0,24.0,408.0,786.0,277
15219854,OhMyGOFF,"Goff, Angie",WRC–TV / NBC–4,Reporter / Broadcast Journalist,F,55947,18197,79321,Tue Jun 24 14:22:52 +0000 2008,True,False,499.0,112.0,651.0,38.0,1300.0,276
15739494,johnmdonnelly,"Donnelly, John",CQ Roll Call,Defense Writer,M,5116,2686,17921,Tue Aug 05 18:13:31 +0000 2008,False,False,53.0,38.0,7.0,271.0,369.0,276
189129306,kristinapet,"Peterson, Kristina",Wall Street Journal / Dow Jones,Congressional Reporter,F,6288,1250,4353,Fri Sep 10 13:20:18 +0000 2010,True,False,88.0,2.0,5.0,210.0,305.0,275
